external_id,pref_label,label,longitude,latitude,point_coord,coord_source,coord_source_page,coord_remarks,place_type,pp_uri,pp_type_label,attestation_id
GLOB_GAVOC_06212,Mdolf,"Mdolf|Moedelaffy, Bocht van|Moedelaffy, R.",128.65,0.333333,POINT (128.65 0.333333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,00-20N/128-39E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,6213|6214
GLOB_GAVOC_06215,Mukavil,Moegavil|Mukavil,80.4,9.583333,POINT (80.4 9.583333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,09-35N/80-24E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6216
GLOB_GAVOC_06216,Sukar,Moeilijk-eiland|Moejelik Eylt.|Sukar,128.366667,-0.533333,POINT (128.366667 -0.533333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,00-32S/128-22E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6217
GLOB_GAVOC_06218,Supe,Soepe|Moela|Supe,127.866667,-3.216667,POINT (127.866667 -3.216667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,03-13S/127-52E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6219
GLOB_GAVOC_06219,Moolai,Moolai|Moelaij,79.933333,9.75,POINT (79.933333 9.75),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,09-45N/79-56E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6220
GLOB_GAVOC_06220,Mohéli,Mohéli|Mwali|Moelaly|Moihaly,43.716667,-12.316667,POINT (43.716667 -12.316667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,12-19S/43-43E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6250|6221
GLOB_GAVOC_06221,Molosipat,Molosipat|Moele Zypat,121.316667,0.45,POINT (121.316667 0.45),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,00-27N/121-19E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,6222
GLOB_GAVOC_06224,Mullaittivu,Moletive|Mullaittivu|Moeletive|Molotive,80.783333,9.216667,POINT (80.783333 9.216667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,09-13N/80-47E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6225|6260|6271
GLOB_GAVOC_06225,Mulavai,Moeleviany|Mulavai,80.083333,9.8,POINT (80.083333 9.8),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,09-48N/80-05E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6226
GLOB_GAVOC_06226,Mulliyavalai,Moeliawale|Mulliyavalai,80.75,9.2,POINT (80.75 9.2),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,09-12N/80-45E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6227
GLOB_GAVOC_06229,Muna,"Moena, Eiland|Muna|Pange Sand|Moena",122.5,-5.0,POINT (122.5 -5),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409|411,05S/122-30E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,7336|6230
GLOB_GAVOC_06231,Selu,Selu|Moerematan|Seloe,130.883333,-7.533333,POINT (130.883333 -7.533333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,07-32S/130-53E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6232
GLOB_GAVOC_06232,Murangatena Kalapu,Murangatena Kalapu|Moerongaddi,81.85,6.95,POINT (81.85 6.95),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,06-57N/81-51E,lagoon,https://digitaalerfgoed.poolparty.biz/globalise/6c3c2e6f-3d69-4028-9126-80191051e960,lagoon,6233
GLOB_GAVOC_06236,Musal Tivu,Willitive|Musal Tivu|Mossettive|Moesitive,79.083333,9.183333,POINT (79.083333 9.183333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,416|409,09-11N/79-05E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6237|6390|10839
GLOB_GAVOC_06238,Muttepet,"Moetepette, R. van|Muttepet|Moetepette, R:",79.516667,10.4,POINT (79.516667 10.4),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,10-24N/79-31E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,6240|6239
GLOB_GAVOC_06242,Ra’s Shuraytah,"Ra’s Shuraytah|Mogalef, Pta.",56.383333,26.383333,POINT (56.383333 26.383333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,26-23N/56-23E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,6243
GLOB_GAVOC_06243,Mukamalai,Mogemale|Mukamalai,80.3,9.616667,POINT (80.3 9.616667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,09-37N/80-18E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6244
GLOB_GAVOC_06244,Qalat Jalali,"Qalat Jalali|Mogob, t Fort",58.6,23.616667,POINT (58.6 23.616667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,23-37N/58-36E,fortress,-,-,6245
GLOB_GAVOC_06245,India,India|Voor-Indië|Mogol,80.0,20.0,POINT (80 20),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,20N/80E,region,https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,regions,6246|6247
GLOB_GAVOC_06251,Waturu,Waturu|Watoeroe|Mojitoury,131.666667,-7.5,POINT (131.666667 -7.5),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,07-30S/131-40E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6252
GLOB_GAVOC_06253,Mokaka,Mokaka,56.5,26.333333,POINT (56.5 26.333333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,26-20N/56-30E,-,-,-,6254
GLOB_GAVOC_06255,Molu,Molu|Moloe|Mole,131.566667,-6.716667,POINT (131.566667 -6.716667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,06-43S/131-34E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6256
GLOB_GAVOC_06256,Molu,Molu|Moloe|Mole,131.533333,-6.75,POINT (131.533333 -6.75),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,06-45S/131-32E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6257
GLOB_GAVOC_06261,Mulki,Mulki|Molki,74.766667,13.1,POINT (74.766667 13.1),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,13-06N/74-46E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6262
GLOB_GAVOC_06262,Muli Tivu,Mollative|Muli Tivu,78.966667,9.166667,POINT (78.966667 9.166667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,09-10N/78-58E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6263
GLOB_GAVOC_06264,Maluangi,Maloeangi|Maluangi|Moloca,121.25,0.3,POINT (121.25 0.3),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,00-18N/121-15E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6265
GLOB_GAVOC_06265,Mallud,Mallud|Moloede,84.966667,19.316667,POINT (84.966667 19.316667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,19-19N/84-58E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6266|6267
GLOB_GAVOC_06268,Tg. Montok,Molop|Tg. Montok,123.25,-1.233333,POINT (123.25 -1.233333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,01-14S/123-15E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,6269
GLOB_GAVOC_06269,Gangolli,Gangolli|Moloo Pagood,74.666667,13.65,POINT (74.666667 13.65),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,13-39N/74-40E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6270
GLOB_GAVOC_06271,Baie du Tamarin,Tamarin Bay|Baie du Tamarin|Molucque Rheede,57.35,-20.316667,POINT (57.35 -20.316667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,20-19S/57-21E,bay,https://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c,bays,6272
GLOB_GAVOC_06273,Mombasa,Mombasa|Mombaha|Momboza,39.65,-4.033333,POINT (39.65 -4.033333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,04-02S/39-39E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6274|6276|6278
GLOB_GAVOC_06274,Bacud Reef,Mombang|Bacud Reef,124.633333,5.916667,POINT (124.633333 5.916667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,05-55N/124-38E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6275
GLOB_GAVOC_06276,Mombasa,Mombasa|Momboza,39.333333,-4.0,POINT (39.333333 -4),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,04S/39-20E,region,https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,regions,6277|6279
GLOB_GAVOC_06279,Malpe,Mopoli|Momopoli|Malpe,74.7,13.35,POINT (74.7 13.35),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,13-21N/74-42E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6280|6347|6348
GLOB_GAVOC_06280,Mampawah,Mampawah|Momparve,108.95,0.35,POINT (108.95 0.35),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,00-21N/108-57E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6281
GLOB_GAVOC_06281,Baohu Shan,"Monapein, Berg|Baohu Shan",110.866667,19.95,POINT (110.866667 19.95),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,19-57N/110-52E,mountain,https://digitaalerfgoed.poolparty.biz/globalise/617a0924-1516-4be8-a478-b451bf47f5bf,mountains,6282
GLOB_GAVOC_06282,Dedura Oya,"Dedura Oya|Monasseran, R.",79.8,7.616667,POINT (79.8 7.616667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,07-37N/79-48E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,6283
GLOB_GAVOC_06283,Deduru Oya,"Monatseran, R.|Deduru Oya",79.8,7.6,POINT (79.8 7.6),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,07-36N/79-48E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,6284
GLOB_GAVOC_06284,Pte.Ambero,"Pte.Ambero|Moncala, C. de",46.833333,-25.116667,POINT (46.833333 -25.116667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,25-07S/46-50E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,6285
GLOB_GAVOC_06286,Jafarabad,Mondas Rovad|Jafarabad,71.366667,20.85,POINT (71.366667 20.85),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,20-51N/71-22E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6287
GLOB_GAVOC_06287,Mutalaikkuda,Mondelecoedave|Mutalaikkuda,81.716667,7.633333,POINT (81.716667 7.633333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,07-38N/81-43E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6288
GLOB_GAVOC_06289,Mundu,Mondoe|Moendoe|Mundu,108.6,-6.75,POINT (108.6 -6.75),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,06-45S/108-36E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6290
GLOB_GAVOC_06290,Mundu,Mondoe|Moendoe|Mundu,108.566667,-6.75,POINT (108.566667 -6.75),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,06-45S/108-34E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6291
GLOB_GAVOC_06291,Mafia,Mafia|Monfia|Monsia,39.75,-7.833333,POINT (39.75 -7.833333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,07-50S/39-45E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6307|6292|6293
GLOB_GAVOC_06297,Mongo,Mongo|Mongulo,40.333333,-10.233333,POINT (40.333333 -10.233333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,10-14S/40-20E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6298|6299
GLOB_GAVOC_06299,Moengkoeng,Monkan|Moengkoeng,111.0,-7.366667,POINT (111 -7.366667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,07-22S/111E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,6300
GLOB_GAVOC_06300,Friars Hood,"Monnikscap, De|Friars Hood",81.5,7.433333,POINT (81.5 7.433333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,07-26N/81-30E,mountain,https://digitaalerfgoed.poolparty.biz/globalise/617a0924-1516-4be8-a478-b451bf47f5bf,mountains,6301
GLOB_GAVOC_06301,Cape Musandam,"Mozandon, Caap de|Kaap|Monsadock, Caap|Kaap Musandam|Mozandon, C.|Monsadok, Caap|Monzandan, Cabo|Cape Musandam",56.5,26.383333,POINT (56.5 26.383333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,26-23N/56-30E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,6413|6414|6328|6302|6303
GLOB_GAVOC_06303,Manusurukota,Manusurukota|Monserkotte,84.916667,19.283333,POINT (84.916667 19.283333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,19-17N/84-55E,hill,https://digitaalerfgoed.poolparty.biz/globalise/c1aab052-d89b-471f-a3ad-51c52cdffe2f,hills,6304|6305
GLOB_GAVOC_06305,Baia de Mossuril,"Baia de Mossuril|Monsery, Rio",40.658333,-14.985278,POINT (40.658333 -14.985278),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,14-59-07S/40-39-30E,bay,https://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c,bays,6306
GLOB_GAVOC_06307,Zanzibar,Monsibaar|Zanzíbar|Zanzibar,39.333333,-6.116667,POINT (39.333333 -6.116667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,416|409,06-07S/39-20E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,10936|10937|6308
GLOB_GAVOC_06309,Mount Dilly Fort,Montadeli|Mount Dilly Fort,75.2,12.016667,POINT (75.2 12.016667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,12-01N/75-12E,fortress,-,-,6310
GLOB_GAVOC_06310,Mount Dilly Fort,"Montadeli, d Berg|Montadeli, De Bergh|Mount Dilly Fort",75.2,12.016667,POINT (75.2 12.016667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,12-01N/75-12E,mountain,https://digitaalerfgoed.poolparty.biz/globalise/617a0924-1516-4be8-a478-b451bf47f5bf,mountains,6312|6311
GLOB_GAVOC_06312,Dahengqin Dao,Montame|Dahengqin Dao|Montangje|Montama|Montanha,113.5,22.1,POINT (113.5 22.1),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,22-06N/113-30E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6313|6314|6315
GLOB_GAVOC_06317,Monte Colato,Monte Calaco|Monte Colato,32.95,-26.1,POINT (32.95 -26.1),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,26-06S/32-57E,mountain,https://digitaalerfgoed.poolparty.biz/globalise/617a0924-1516-4be8-a478-b451bf47f5bf,mountains,6318
GLOB_GAVOC_06320,Monteperado,Monteperado,114.166667,-7.716667,POINT (114.166667 -7.716667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,07-43S/114-10E,mountain,https://digitaalerfgoed.poolparty.biz/globalise/617a0924-1516-4be8-a478-b451bf47f5bf,mountains,6321
GLOB_GAVOC_06321,Mutapolli Bank,Mutapolli Bank|Montepoely,80.366667,15.433333,POINT (80.366667 15.433333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,15-26N/80-22E,shoals,https://digitaalerfgoed.poolparty.biz/globalise/b7823bf7-0cce-41d1-bfc2-851fdf414fca,shoals,6322
GLOB_GAVOC_06326,Muntur,Montoer|Moentoer|Muntur,108.15,-6.383333,POINT (108.15 -6.383333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,06-23S/108-09E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6327
GLOB_GAVOC_06329,"Moodja,Tanjongh","Moodja,Tanjongh",117.683333,-8.166667,POINT (117.683333 -8.166667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,08-10S/117-41E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,6330
GLOB_GAVOC_06331,Buffalo Point,Buffalo Point|Moorden. Hoek|Moordenaarshoek,88.133333,22.183333,POINT (88.133333 22.183333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,22-11N/88-08E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,6332|6341|6342
GLOB_GAVOC_06332,Mbawa,Moordenaars Negerij|Mbawa,121.133333,-8.9,POINT (121.133333 -8.9),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,08-54S/121-08E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6333
GLOB_GAVOC_06334,Moordenaars R.,Moordenaars R.,127.866667,-3.183333,POINT (127.866667 -3.183333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,03-11S/127-52E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,6335
GLOB_GAVOC_06335,Teluk Triton,Tritonbaai|Moordenaars Riv.|Teluk Triton|Moordenaars R.,134.0,-3.883333,POINT (134 -3.883333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,03-53S/134E,bay,https://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c,bays,6336|6339|6340
GLOB_GAVOC_06337,Moordenaars Rede,Moordenaars Rede,114.833333,-8.183333,POINT (114.833333 -8.183333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,08-11S/114-50E,roadstead,https://digitaalerfgoed.poolparty.biz/globalise/61bf5840-ba7f-4121-b18e-f1c1f101729b,roadstead,6338
GLOB_GAVOC_06342,Kumpeh,Koempeh|Moori Campe|Kumpeh,103.65,-1.55,POINT (103.65 -1.55),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,01-33S/103-39E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,6343
GLOB_GAVOC_06343,Moya,Moya|Mooyaana|Moja,120.566667,0.516667,POINT (120.566667 0.516667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,00-31N/120-34E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,6344
GLOB_GAVOC_06344,Moyo,"Mooyoe, Po.|Moyo|Mojo",117.55,-8.233333,POINT (117.55 -8.233333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,08-14S/117-33E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6345
GLOB_GAVOC_06345,Mopur,Mopoer|Mopur,80.033333,14.633333,POINT (80.033333 14.633333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,14-38N/80-02E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6346
GLOB_GAVOC_06348,al-Mukalla,Moquala|al-Mukalla,49.116667,14.516667,POINT (49.116667 14.516667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,14-31N/49-07E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6349|6350
GLOB_GAVOC_06350,Qooriga Neegro,Moraquabier|Moroquabur|Qooriga Neegro,49.85,7.9,POINT (49.85 7.9),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,07-54N/49-51E,bay,https://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c,bays,6352|6365|6351
GLOB_GAVOC_06352,Morotai,"Morotay, I.|Morotai|Moratai|Morotay",128.333333,2.333333,POINT (128.333333 2.333333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,02-20N/128-20E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6368|6353|6370|6369
GLOB_GAVOC_06353,NW Halmahera,"Moratia|NW Halmahera|Moritta, t Landt van",127.666667,1.583333,POINT (127.666667 1.583333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,01-35N/127-40E,peninsula,https://digitaalerfgoed.poolparty.biz/globalise/422b34bb-dffe-4552-b1cd-f720d3efe4df,peninsulas,6360|6354
GLOB_GAVOC_06354,Moratra,Moratra,127.916667,2.083333,POINT (127.916667 2.083333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,02-05N/127-55E,-,-,-,6355
GLOB_GAVOC_06356,Munagala,Munagala|Morganla,79.833333,17.05,POINT (79.833333 17.05),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,17-03N/79-50E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6357
GLOB_GAVOC_06360,Moro,Moro,127.833333,2.0,POINT (127.833333 2),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,02N/127-50E,peninsula,https://digitaalerfgoed.poolparty.biz/globalise/422b34bb-dffe-4552-b1cd-f720d3efe4df,peninsulas,6361
GLOB_GAVOC_06361,Tg. Jojefa,"Moro, N. H. v.|Tg. Djodjefa|Tg. Jojefa",128.066667,2.2,POINT (128.066667 2.2),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,02-12N/128-04E,cape,https://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,capes,6362
GLOB_GAVOC_06365,NW Halmahera,NW Halmahera|Morosia,128.0,0.833333,POINT (128 0.833333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,00-50N/128E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6366
GLOB_GAVOC_06373,Moçambique,"Mosambique, t Eyland|Mosambique|Moçambique",40.716667,-15.033333,POINT (40.716667 -15.033333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,15-02S/40-43E,island,https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,islands,6379|6374
GLOB_GAVOC_06374,Moçambique,Mozambique|Mosambique|Moçambique,40.716667,-15.033333,POINT (40.716667 -15.033333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,15-02S/40-43E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6377|6412|6375
GLOB_GAVOC_06375,Moçambique,Mosambique|Moçambique,40.0,-14.666667,POINT (40 -14.666667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,14-40S/40E,region,https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,regions,6376|6378
GLOB_GAVOC_06379,Uyun Musa,"Moses, Portes de|Uyun Musa",32.666667,29.866667,POINT (32.666667 29.866667),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,29-52N/32-40E,settlement,https://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlements,6380
GLOB_GAVOC_06382,Mosquitengat|Mosquiten Gat,Mosquitengat|Mosquiten Gat,105.366667,10.533333,POINT (105.366667 10.533333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,10-32N/105-22E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,6384|6383
GLOB_GAVOC_06384,Mossel Bay,Mosselbaai|Mossel Bay|Mosselbay,22.133333,-34.133333,POINT (22.133333 -34.133333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,34-08S/22-08E,bay,https://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c,bays,6385|6388|6389
GLOB_GAVOC_06385,Mosselbank,Mosselbank,18.711389,-33.759444,POINT (18.711389 -33.759444),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,33-45-34S/18-42-41E,farm,https://digitaalerfgoed.poolparty.biz/globalise/b20ad0b4-0119-4ba6-816b-e98f7a4c572d,farms,6386
GLOB_GAVOC_06386,Mosselbank River,Mosselbankrivier|Mosselbank River|Mosselbanks Rivier,18.616667,-33.683333,POINT (18.616667 -33.683333),https://www.zotero.org/groups/4678659/items/HRI8XQQI,409,33-41S/18-37E,river,https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,rivers,6387
