glob_id,label,pref_label,latitude,longitude,wkt,place_type_uri,place_type
-,Lama|T Eijlant kelang|Vavorlang|Aimoi|Packan|Lamai|Mattysen Eijlant|Tanswei|Tanekoja|Piscadores|de stadt Proventie|Kelangh|Tamsui|Lamo|Kavalang|Quemoi|Loukion|Tankoij|stadt proventie|het vlekje Provintie|Barnagore|Nankin|Rivier van Fabolangh|tansue|Tanswij|Cinchieu|t eijlandt quelangh|Pehouw|Eijmoij|St. Matheus Eijlant|Tanky|Cinchieuw,-,-,-,POINT EMPTY,-,-
GLOB_136,Tjampa|Champa|占城,Champa,13.8833,109.1167,POINT (109.1167 13.8833),http://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_137,Spanje|Castilië|Castella|Castile,Castile,41.0,-3.5,POINT (-3.5 41),http://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894|http://digitaalerfgoed.poolparty.biz/globalise/ebf26f69-b692-437a-b6fa-2bb4ae0ae95b,region|polity
GLOB_138,Siriangh|Syriam|Sierangh|Sierang|Siriang|Serang|Siriam,Syriam,16.764604,96.244683,POINT (96.244683 16.764604),https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port
GLOB_14,Bachian|Batchiaan|Batschian|Batchian|Batjan|Batcian|Pulau Bacan|Bakian|Bacan|Batchiam,Pulau Bacan,-0.419537,127.42555,POINT (127.42555 -0.419537),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_140,Samanka|Teluk Semangka|Samanca|Semangka,Teluk Semangka,-5.66537,104.73566,POINT (104.73566 -5.66537),http://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c,bay
GLOB_141,Lucelle|Lisiella|Lesiela|Luciela|Luciella|Lessiele,Lesiela,-3.401596,127.977209,POINT (127.977209 -3.401596),-,-
GLOB_141_HUM_1,Lucelle|Lisiella|Lesiela|Luciela|Luciella|Lessiele,Lesiela,-3.401596,127.977209,POINT (127.977209 -3.401596),http://digitaalerfgoed.poolparty.biz/globalise/79dd26ba-f8df-4c5e-8783-27417a48fa99,settlement
GLOB_141_HUM_2,Lucelle|Lisiella|Lesiela|Luciela|Luciella|Lessiele,Lesiela,-3.401596,127.977209,POINT (127.977209 -3.401596),http://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fort
GLOB_142,Visiapour|Bijapur|Vijayapura,Vijayapura,16.78333333,75.8,POINT (75.8 16.783333),https://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_143,Verbrande Eilanden|Vengurla Rocks|Ilhas Queimadas|Ilheos Queymados,Vengurla Rocks,15.91283,73.4696,POINT (73.4696 15.91283),http://digitaalerfgoed.poolparty.biz/globalise/25b09c82-eab3-41d4-9c36-831cfc2b496c,islands
GLOB_144,大村|Ōmura|Umbra|Unbra|Ombra|Oemra|Oemera|Omura,Ōmura,32.9333,129.9667,POINT (129.9667 32.9333),http://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8,town
GLOB_145,Zuydland|Australi|Australie|Australia|Terra Australis|Zuidland|Terres australes,Australia,-23.958161,132.600737,POINT (132.600737 -23.958161),https://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894,region
GLOB_147,Tayouwan|Tajouan|Pakan|Taijouan|Tayouhan|Taijovan|Taiwan|台湾|Formosa|Tayouan|Thaiwan|Tajouhan,Taiwan,23.801327,121.051003,POINT (121.051003 23.801327),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_148,"Thomas, Sint|Maylapoer|San Thome|Thomas, St|St Thomas|Meliapore|Thomé, St|Meliapur|St Thomé|Meliapour|Mylapore",Mylapore,13.002718,80.1928,POINT (80.1928 13.002718),-,-
GLOB_148_HUM_1,"Thomas, Sint|Maylapoer|San Thome|Thomas, St|St Thomas|Meliapore|Thomé, St|Meliapur|St Thomé|Meliapour|Mylapore",Mylapore,13.002718,80.1928,POINT (80.1928 13.002718),http://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8|http://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port|town
GLOB_148_HUM_2,"Thomas, Sint|Maylapoer|San Thome|Thomas, St|St Thomas|Meliapore|Thomé, St|Meliapur|St Thomé|Meliapour|Mylapore",Mylapore,13.002718,80.1928,POINT (80.1928 13.002718),http://digitaalerfgoed.poolparty.biz/globalise/7ae1058d-6313-435b-a30a-fd1c1b2ac9ee,trading post
GLOB_149,Nancquin|Nanquin|Nanjing|南京|Nanckin|Nanquyn|Nankijn|Nangking|Nanking,Nanjing,32.06167,118.77778,POINT (118.77778 32.06167),http://digitaalerfgoed.poolparty.biz/globalise/0e3137ad-bc4d-4da6-8ba3-f4fc5fe7058f,province
GLOB_151,"Ay|Poelo Aij|Pulowaij|Pulau Ai|Pouloway|Aij|Ai, Pulau|Ay, Poelo|Ai",Pulau Ai,-4.528169,129.773569,POINT (129.773569 -4.528169),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_152,Ormuz|Jazireh-ye Hormoz|Ornus|Hormuz|Hormoz|Ormus|Hormus,Jazireh-ye Hormoz,27.067686,54.463432,POINT (54.463432 27.067686),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_153,Pantjiano|Pangasane|Pantchiano|Panchiano|Pulau Muna|Muna Island|Muna|Pantsjao|Pantsjano,Muna Island,-4.974116,122.516363,POINT (122.516363 -4.974116),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_154,Moffaquia|Gnofficquia|Ngofakiaha|Moffagita|Gnoffaquia,Ngofakiaha,0.36628,127.419176,POINT (127.419176 0.36628),http://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c,negorij [PROBLEMATIC TERM]
GLOB_156,Jeddah|Juda|Djeddah|Jiddah|Sjedda|Cidade de Iudda|Jedda,Jeddah,21.560393,39.163055,POINT (39.163055 21.560393),https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port
GLOB_158,Benderabasi|Gamron|Bandar Abbas|Bandar-e Abbas|Gamroon|Gombrou,Bandar Abbas,27.178951,56.275485,POINT (56.275485 27.178951),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683|https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port|city
GLOB_159,Harispur|Hariçpur|Arsapour,Harispur,20.29541,86.71094,POINT (86.71094 20.29541),http://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683|http://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port|city
GLOB_16,Bihar|Behaar|Bohaar|Bhaar,Bihar,25.75,85.75,POINT (85.75 25.75),https://digitaalerfgoed.poolparty.biz/globalise/0e3137ad-bc4d-4da6-8ba3-f4fc5fe7058f,province
GLOB_162,Champelle|Cù Lao Chàm|Champello|Culao-Cham,Cù Lao Chàm,15.95562,108.51574,POINT (108.51574 15.95562),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_163,Chattogram|Satagang|Chatigan|Satigan|Chittagong,Chattogram,22.327767,91.825347,POINT (91.825347 22.327767),https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port
GLOB_164,Tiruchendur|Tiruchchendur |Tiruchchendur|Tristenadour,Tiruchchendur,8.49725,78.11906,POINT (78.11906 8.49725),-,-
GLOB_164_HUM_1,Subrahmanyaswāmi Kovil|Tiruchendur|Tiruchchendur |Tristenadour,Subrahmanyaswāmi Kovil,8.49592,78.12935,POINT (78.12935 8.49592),http://digitaalerfgoed.poolparty.biz/globalise/02db354d-bbd0-4122-aa18-00d6fe8cba28,temple
GLOB_164_HUM_2,Tiruchendur|Tiruchchendur |Tiruchchendur|Tristenadour,Tiruchchendur,8.49725,78.11906,POINT (78.11906 8.49725),http://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port
GLOB_165,Billitotte|Welitara|Billitota,Welitara,6.2901,80.0427,POINT (80.0427 6.2901),http://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8,town
GLOB_166,Verasherom|Veeravasaram|Virvasaram|Wierwasseron|Wierwasserom,Veeravasaram,16.53667,81.6283,POINT (81.6283 16.53667),http://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8,town
GLOB_167,"Berhala|Varella, Pulau|Pulau Berhala|Poelo Verrelle",Pulau Berhala,-0.85907,104.40581,POINT (104.40581 -0.85907),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_168,Kaohsiung|高雄|Tackays|Tankoja|Tanckoya,Kaohsiung,22.63429,120.36621,POINT (120.36621 22.63429),http://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_17,Vattakumkur|Bercencoor|Vatakkumkur|Beccencoer|Berkenkur|Berkenkoer|Vadakkumkur,Vadakkumkur,9.5,-,POINT EMPTY,http://digitaalerfgoed.poolparty.biz/globalise/e2aea655-e60c-47a1-96d8-4c2fd0f92ba2|http://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom|principality
GLOB_170,Elpaputih|Kelaputi|Elpaputi|Quelkepouty|Quelque Poete,Elpaputi,-3.19389,128.70194,POINT (128.70194 -3.19389),-,-
GLOB_170_GEO_1,Elpaputih|Teluk Elpaputih|Kelaputi|Quelkepouty|Quelque Poete,Teluk Elpaputih,-3.29219,128.85899,POINT (128.85899 -3.29219),http://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c,bay
GLOB_170_HUM_1,Elpaputih|Kelaputi|Elpaputi|Quelkepouty|Quelque Poete,Elpaputi,-3.19389,128.70194,POINT (128.70194 -3.19389),http://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c,negorij [PROBLEMATIC TERM]
GLOB_171,Nghe-an|Nghệ An|Giang,Nghệ An,19.25,104.91667,POINT (104.91667 19.25),http://digitaalerfgoed.poolparty.biz/globalise/0e3137ad-bc4d-4da6-8ba3-f4fc5fe7058f,province
GLOB_172,"Ngazidja|Angazidja|Comore, Grande|Gasitsia",Ngazidja,-11.58611,43.33306,POINT (43.33306 -11.58611),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_173,Timboij|Groningerbaai|Jieshi Wan,Jieshi Wan,22.81348,115.66076,POINT (115.66076 22.81348),http://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c,bay
GLOB_175,Baixos de Pedro|Bassas de Pedro|Baixos de Padua,Bassas de Pedro,13.11667,72.41667,POINT (72.41667 13.11667),http://digitaalerfgoed.poolparty.biz/globalise/bd0dfde6-0fb2-476b-ad5e-2f63ed7787ff,bank
GLOB_176,Baliepatan |Valarpattanam|Ballipatan|Bellepatnam|Palypatan|Balepatan|Azhikkal|Baliapatam|Baliapatnam,Azhikkal,11.94043,75.30512,POINT (75.30512 11.94043),https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port
GLOB_176_GEO_1,Baliepatan |Ballipatan|Bellepatnam|Palypatan|Balepatan|Valapattanam River|Baliapatnam,Valapattanam River,11.94553,75.29931,POINT (75.29931 11.94553),https://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_176_HUM_1,Baliepatan |Ballipatan|Bellepatnam|Palypatan|Balepatan|Azhikkal (City),Azhikkal (City),11.94043,75.30512,POINT (75.30512 11.94043),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB_177,"Carredivo|Caretivo|Caretivoe|Amsterdam, Eiland|Amsterdam (eiland)|Karaitivu",Karaitivu,9.737144,79.876928,POINT (79.876928 9.737144),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_178,Ceith|Ceit|Cheijt|Sait|Seyt|Seijt|Zeyt|Ceyt|Zaijdt|Said|Zeijth,Said,-3.593775,128.03431,POINT (128.03431 -3.593775),http://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c,negorij [PROBLEMATIC TERM]
GLOB_17_HUM_1,Vadakkumkur (Principality)|'t Land van Berkenkoer|T' Land van Bercencoor,Vadakkumkur (Principality),9.5,-,POINT EMPTY,https://digitaalerfgoed.poolparty.biz/globalise/e2aea655-e60c-47a1-96d8-4c2fd0f92ba2,principality
GLOB_18,Pulau Belitung|Billiton|Bliton|Biliton,Pulau Belitung,-2.83333,107.91667,POINT (107.91667 -2.83333),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_180,Cailjeran|Berbeiro,Berbeiro,-,-,POINT EMPTY,http://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_181,Delhi|Sjahjahanabad|Dhillij|Delhi (India)|Dillij,Delhi (India),28.65195,77.23149,POINT (77.23149 28.65195),http://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683|http://digitaalerfgoed.poolparty.biz/globalise/2b007e6a-a299-413b-bc7f-51e69a9e1fab,city|capital
GLOB_183,Sijang|Pangkadjene|Pangkajene|Sijan|Siang,Pangkajene,-4.8333,119.55,POINT (119.55 -4.8333),http://digitaalerfgoed.poolparty.biz/globalise/0e3137ad-bc4d-4da6-8ba3-f4fc5fe7058f|http://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf,province|landschap
GLOB_184,Mad|Madagascar|St. Laurens|Madagscar|Madagaskar,Madagascar,-19.791028,46.538351,POINT (46.538351 -19.791028),https://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_185,Kepulauan Langkesi|Langkèsi|St. Matheus,Kepulauan Langkesi,-5.3,124.33333,POINT (124.33333 -5.3),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_188,Sawakon|Sawaccon|Sawacon|Sambaliung,Sambaliung,2.18333,117.5,POINT (117.5 2.18333),http://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf,landschap
GLOB_189,Ujung Pandang|Maccassar|Makassar|Maccasser|Macasser|Oedjo Pande|Mackassar|Macassar|Makasser|Udjung Pandan,Makassar,-5.129414,119.415522,POINT (119.415522 -5.129414),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB_19,Himilipatnam|Bhimunipatnam|Bimilipatnam|Bimlipatam|Bimilipatn,Bhimunipatnam,17.88664,83.451608,POINT (83.451608 17.88664),https://digitaalerfgoed.poolparty.biz/globalise/8e41887e-0111-4667-b209-9d0da933b7d8|https://digitaalerfgoed.poolparty.biz/globalise/93a0b2c9-ad9a-4bab-8620-11b5c1e01f37,port|town
GLOB_191,"Adi, Pulau|Wesel|Pulau Adi",Pulau Adi,-4.1993,133.4325,POINT (133.4325 -4.1993),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_192,Bungku|Tambucko|Tambuko|Tambuku|Tabouco|Tanboekoe|Toboengkoe|Tambuoko|Tamboekoe|Tomboek|Tombuku|Tamboko|Tamboeko|Tambocco,Bungku,-2.544815,121.972089,POINT (121.972089 -2.544815),http://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf,landschap
GLOB_193,Letta|Letha|Alita|Alitta|Lheta|Leta,Alitta,-3.879971,119.682444,POINT (119.682444 -3.879971),https://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_194,"Vredenburg, redoubt (Makassar)|fort Vrydenburg|Vredenburg|Mandarsjah, Reduit|Vredenburgh","Vredenburg, redoubt (Makassar)",-5.133087,119.412354,POINT (119.412354 -5.133087),https://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fortification
GLOB_195,"Klein Fortuin|Pulau Betuah|Betua, Pulau",Pulau Betuah,-5.89211,104.44275,POINT (104.44275 -5.89211),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_196,Keertekoesbaay|Nilwala|Nilewelli Bay|Nivelle|Nielwelle,Nilewelli Bay,5.96667,80.73333,POINT (80.73333 5.96667),http://digitaalerfgoed.poolparty.biz/globalise/6798ed1b-27a6-4113-9cd8-a78f68b94e7c,bay
GLOB_197,Naikliu,Naikliu,-9.5333,123.8,POINT (123.8 -9.5333),http://digitaalerfgoed.poolparty.biz/globalise/954cae70-c7e6-4ee9-8273-73beabc3fc0b,coastal settlement
GLOB_198,Puncta Pedra|Pedro Point|Pariture|Punte de Pedro|Puncta das Pedras|Punte das Pedras|Point Pedro|Punto Pedro,Point Pedro,9.81666667,80.23333333,POINT (80.233333 9.816667),http://digitaalerfgoed.poolparty.biz/globalise/50310cac-a6c2-4e9d-9162-ebaa073a9835,point
GLOB_199,Pei-hsien-wei|Paxempoy|Baxempoy,Pei-hsien-wei,23.020395,120.135285,POINT (120.135285 23.020395),-,-
GLOB_199_GEO_1,Pei-hsien-wei|Paxempoy|Bassenboy|Baxempoy,Pei-hsien-wei,23.020395,120.135285,POINT (120.135285 23.020395),http://digitaalerfgoed.poolparty.biz/globalise/b7823bf7-0cce-41d1-bfc2-851fdf414fca|https://digitaalerfgoed.poolparty.biz/globalise/b7823bf7-0cce-41d1-bfc2-851fdf414fca,sandbank
GLOB_199_GEO_2,Pei-hsien-wei|Paxempoy|Baxempoy,Pei-hsien-wei,23.020395,120.135285,POINT (120.135285 23.020395),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_2,Ade|Adé|Ade en Mantoetoe,Ade,-8.71667,126.20823,POINT (126.20823 -8.71667),http://digitaalerfgoed.poolparty.biz/globalise/e2aea655-e60c-47a1-96d8-4c2fd0f92ba2,principality
GLOB_20,Binta Oena|Bintauna|Bintaoena|Bintaoene,Bintauna,0.880588,123.4552969,POINT (123.455297 0.880588),https://digitaalerfgoed.poolparty.biz/globalise/ebf26f69-b692-437a-b6fa-2bb4ae0ae95b,polity
GLOB_200,Porca|Porcad|Porka|Pirakkād|Porcka|Porcaj|Parca|Tsjembagecherij|Purrakad|Purakkad|Purakkat,Pirakkād,9.35099,76.36792,POINT (76.36792 9.35099),-,-
GLOB_200_HUM_1,Pirakkad (Kingdom)|Porca|'t Land van Porka|Porcad|Porka|Pirakkād|Porcka|Porcaj|Tsjembagecherij|Purrakad|Purakkad|Purakkat,Pirakkād|Pirakkad (Kingdom),9.35|9.35099,76.36792|76.35,POINT (76.36792 9.35099)|POINT (76.35 9.35),http://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771|https://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_200_HUM_2,Pirakkad (VOC administered area)|Porca|'s Comps: Logie op Porka|Porcad|Porka|Pirakkād|Residentie Parca|Porcka|Porcaj|Purrakad|S. E. Comps Logie op Porca|Purakkad|Purakkat,Pirakkād|Pirakkad (VOC administered area),9.35|9.35099,76.36792|76.35,POINT (76.36792 9.35099)|POINT (76.35 9.35),http://digitaalerfgoed.poolparty.biz/globalise/7f946cd2-9901-408a-ac12-355466c473c2|https://digitaalerfgoed.poolparty.biz/globalise/49b48294-d3be-4a92-a066-a13be466993c,VOC administered area|residentie
GLOB_200_HUM_3,Pasaar v: Porca|Pirakkad (Bazaar)|Bazaar v: Porka,Pirakkad (Bazaar),9.35099,76.36792,POINT (76.36792 9.35099),https://digitaalerfgoed.poolparty.biz/globalise/81582de8-b667-4ac8-a6b1-c4d21e1f0917,bazaar
GLOB_201,"fort Mr. Cornelis|Meester Cornelis|Nieuwendam|Djatinegara|Meester Cornelis, fort|Jatinegara|fort Meester Cornelis",Jatinegara,-6.216072,106.862536,POINT (106.862536 -6.216072),-,-
GLOB_201_HUM_1,Djatinegara|Jatinegara|Meester Cornelis,Jatinegara,-6.23222,106.88111,POINT (106.88111 -6.23222),http://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_201_HUM_2,"fort Mr. Cornelis|Meester Cornelis|Nieuwendam|Meester Cornelis, fort|fort Meester Cornelis","Meester Cornelis, fort",-6.216072,106.862536,POINT (106.862536 -6.216072),http://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fort
GLOB_202,Pagai|Pulau Pagai Selatan|Nassau|Nassauw,Pulau Pagai Selatan,-3.0023,100.332,POINT (100.332 -3.0023),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_203,Soecapoura|Soucapoura|Tasikmalaya|Succapoera|Sukapura|Tasikmalaja,Tasikmalaya,-7.3274,108.2207,POINT (108.2207 -7.3274),http://digitaalerfgoed.poolparty.biz/globalise/d1f592cd-dec1-4f42-bb73-930ce816dfaf|http://digitaalerfgoed.poolparty.biz/globalise/40217104-de46-42ed-80c8-480fac1f8706,landschap|district
GLOB_205,Silele|Obi Bisa|Cililia,Obi Bisa,-1.22422,127.57357,POINT (127.57357 -1.22422),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_206,Talang (village)|Tellang|Talang,Talang (village),-0.97614,100.68381,POINT (100.68381 -0.97614),http://digitaalerfgoed.poolparty.biz/globalise/7c1af419-926c-47c9-9450-05dc5849c05c,negorij [PROBLEMATIC TERM]
GLOB_207,Eliphant|Wai Batu Gajah|Wai Batuugadjah,Wai Batu Gajah,-3.69997,128.1791,POINT (128.1791 -3.69997),http://digitaalerfgoed.poolparty.biz/globalise/b2cd216c-9533-449a-849d-1cbd3840a3d2,stream
GLOB_208,"Sial, Tandjong|Drooge Rijshoecq|Droge Rijsthoek|Tanjung Sial",Tanjung Sial,-3.56645,127.92205,POINT (127.92205 -3.56645),http://digitaalerfgoed.poolparty.biz/globalise/ea0cf4b3-3d82-4ff6-ad10-12e77f581218,cape
GLOB_209,Batusangkar|Fort van der Capellen|Batu Sangkar,Batusangkar,-0.4606,100.6107,POINT (100.6107 -0.4606),http://digitaalerfgoed.poolparty.biz/globalise/84767cdb-cabe-4384-9e51-faca2ae3b864,fort
GLOB_21,Bolaäng|Boelang|Boulan|Boulangh|Bolaang,Bolaang,0.9411,124.1556,POINT (124.1556 0.9411),http://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_210,Kampong Bukit Tinggi (Malaysia)|Boukit-Tingi|Bukit Tinggi,Kampong Bukit Tinggi (Malaysia),6.2,100.43333,POINT (100.43333 6.2),http://digitaalerfgoed.poolparty.biz/globalise/2b007e6a-a299-413b-bc7f-51e69a9e1fab,capital
GLOB_211,Anjecamaal|Anjecaimal|Angiecamael|Angecaimaal|Cururnadu|Angikaimal|Angiecaymaal|Anjikaimal,Anjikaimal,9.96714,76.29036,POINT (76.29036 9.96714),http://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_213,Ikkeri|Ikeere|Iscere,Ikkeri,14.13518,75.02263,POINT (75.02263 14.13518),http://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683|http://digitaalerfgoed.poolparty.biz/globalise/2b007e6a-a299-413b-bc7f-51e69a9e1fab,city|capital
GLOB_214,Repolim|Repoelim|Repolin|Idapalli|Edappalli,Edappalli,10.02197,76.30872,POINT (76.30872 10.02197),http://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_214_HUM_1,Edappalli (Kingdom)|T. Rijk van Repoelim|T Ryk van Repolin|'t Ryck Repoelim d: K: v. C.,Edappalli (Kingdom),10.02197,76.30872,POINT (76.30872 10.02197),https://digitaalerfgoed.poolparty.biz/globalise/6f1f178a-fa6f-4553-a723-99f9d909a771,kingdom
GLOB_216,Hindustan|India|Industan|Hindoestan|Mughal Empire|Indostan,Mughal Empire,28.65195,77.23149,POINT (77.23149 28.65195),http://digitaalerfgoed.poolparty.biz/globalise/06278cc4-0ec4-4376-b869-8c21bf507894|http://digitaalerfgoed.poolparty.biz/globalise/27785c97-df3c-424e-aa75-bddbd674e183,region|empire
GLOB_217,Carcel|Chevele|Chewel|Karisal,Karisal,9.06667,79.83333,POINT (79.83333 9.06667),http://digitaalerfgoed.poolparty.biz/globalise/d4dafba3-2344-4f5a-a94d-ed988069d0e5,village
GLOB_218,Bantuasin|Airasin|Air Banyuasin,Air Banyuasin,-2.2849,104.8289,POINT (104.8289 -2.2849),http://digitaalerfgoed.poolparty.biz/globalise/cf7cc49f-738b-48b0-80a7-476244ba4919,river
GLOB_219,Aloewaloe|Malamala|Alowala|Pulau Malamala,Pulau Malamala,-1.50385,127.38982,POINT (127.38982 -1.50385),http://digitaalerfgoed.poolparty.biz/globalise/d8b4d9c6-11b3-430a-ba08-48eb1f3a8f56,island
GLOB_22,Vadodara|Brodera|Brodra|Baroda,Vadodara,22.312284,73.188801,POINT (73.188801 22.312284),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
GLOB_220,Boospour|Bhaspur|Boospoer|Bhojpur|Bospour,Bhojpur,25.30886,84.44504,POINT (84.44504 25.30886),http://digitaalerfgoed.poolparty.biz/globalise/0e3137ad-bc4d-4da6-8ba3-f4fc5fe7058f,province
GLOB_222,Cádiz|Cadiz|Cadix,Cadiz,36.528313,-6.295098,POINT (-6.295098 36.528313),https://digitaalerfgoed.poolparty.biz/globalise/20d7cfe7-b3b1-4223-b2b4-d9f6ddb2e683,city
